Date,State Code,County Code,AQI,CO,DP,NO2,PM10,PM2.5,RH,SO2,TEMP,WD,WS
2016-02-03,6,19,79,0.5735048333333334,1018.3833332,15.277467166666668,19.0,17.753065692307693,69.770833,0.146894,44.81461333333333,138.73606714285714,1.991080857142857
2016-02-04,6,19,76,0.5275973333333334,1019.6125,15.508224333333333,22.0,16.704166727272728,73.14583350000001,0.0645835,46.6944445,192.7020833333333,2.113889
2016-02-05,6,19,81,0.6053465,1019.295,16.535507166666665,26.0,18.50643945454545,72.166667,0.13323,48.96527766666667,146.62708333333333,1.8243056666666664
2016-02-06,6,19,85,0.5593598333333333,1017.9800002,13.667951,30.166666666666668,20.420833357142858,76.29166649999999,0.1270835,50.13888883333333,179.76666666666665,2.0194443333333334
2016-02-07,6,19,96,0.5722076666666667,1014.5158334,12.839130333333337,30.666666666666668,23.207954545454545,75.08333350000001,0.11875,52.85416666666666,143.24583333333334,1.8138888333333327
2016-02-08,6,19,80,0.5965561666666667,1013.2975,17.158217500000003,26.666666666666668,17.975872818181816,68.291667,0.169697,56.21527799999999,174.42083333333335,2.1951386666666663
2016-02-09,6,19,71,0.6050019999999999,1012.2349998,16.742160666666667,23.33333333333333,13.744091461538462,63.916666500000005,0.1541665,58.40277766666667,156.22291683333333,1.951388833333333
2016-02-10,6,19,76,0.4898781666666667,1012.3681816,15.054807333333336,27.33333333333333,17.95340909090909,70.16666649999999,0.2152175,58.05366166666666,169.78522733333332,2.172727333333333
2016-02-11,6,19,88,0.5568713333333334,1010.735833,15.771739166666668,36.0,24.78219690909091,73.97916649999999,0.1666665,57.93055566666666,149.3395835,2.0881945
2016-02-12,6,19,85,0.5688380000000001,1011.515,15.874637833333331,42.333333333333336,20.62564092307692,74.02083350000001,0.1403725,57.27777783333334,172.17569433333333,2.0152776666666665
2016-02-13,6,19,117,0.5870903333333334,1012.7749998,14.509189666666666,44.0,30.68787881818182,79.79166649999999,0.09375,55.72222233333333,144.78402783333334,1.7777778333333334
2016-02-14,6,19,125,0.5635816666666668,1012.9475,11.1666665,48.0,34.874621181818185,84.04166649999999,0.0979164999999999,55.625000166666666,129.24375,1.9166666666666667
2016-02-15,6,19,110,0.5237585,1009.7975,12.694202833333334,42.66666666666666,29.82820507692308,76.520833,0.06118,58.48611133333333,154.08541666666667,1.9916666666666665
2016-02-16,6,19,106,0.5417988333333333,1003.0825002,14.747529666666669,49.0,27.732707545454545,73.72916649999999,0.1813664999999999,60.36111133333333,122.87500016666668,2.0187501666666665
2016-02-17,6,19,75,0.4174855,996.0525,10.942995166666668,18.666666666666668,10.174266454545457,59.8333335,0.0453415,61.2083335,128.36736133333332,4.958333166666667
2016-02-18,6,19,42,0.4089121666666667,1004.6383334,10.267699833333332,8.666666666666666,3.711904857142857,68.29166649999999,0.0020835,54.5416665,120.96041666666667,3.147222166666667
2016-02-19,6,19,53,0.4745568333333333,1009.8616668,10.2413045,13.0,7.708712181818182,65.1875,0.0425465,53.333333333333336,192.17777766666663,2.4409721666666666
2016-02-20,6,19,63,0.453892,1012.0316666,9.328195166666667,13.333333333333334,10.47689390909091,78.70833350000001,0.0020835,51.55555583333333,249.14652783333327,2.1930556666666665
2016-02-21,6,19,65,0.5013376666666667,1013.2658334,9.113768166666668,16.0,11.97467953846154,78.60416649999999,0.0083335,52.79861116666667,220.9818055,2.071527666666667
2016-02-22,6,19,62,0.5438341666666666,1011.4116666,12.591412999999998,21.5,10.992389818181818,72.416667,0.0453415,54.72222216666666,194.5354166666667,1.9034721666666667
2016-02-23,6,19,77,0.502145,1007.6441668,13.918840666666668,42.0,17.066666636363635,68.97916649999999,0.1020835,57.3125,137.4694445,1.9173611666666668
2016-02-24,6,19,81,0.5147825,1009.0972223333332,12.744202833333333,45.8,18.35757576923077,68.857843,0.154037,58.63686416666667,199.9923831428572,3.0497924285714286
2016-02-25,6,19,70,0.5247505,1009.0883331666668,15.796529166666666,33.5,14.419861636363636,62.854167,0.1083335,59.0444445,176.1858332857143,2.382857285714286
2016-02-26,6,19,65,0.5341251666666667,1008.7645831666669,11.616209,32.0,13.248105909090908,60.9375,0.1770189999999999,60.833333333333336,185.2880951428572,2.6059524285714284
2016-02-27,6,19,56,0.4069526666666667,1009.9951388333334,6.4072135,18.0,9.74839746153846,76.833333,0.0458335,58.8958335,242.51071442857145,3.527381
2016-02-28,6,19,57,0.4591571666666666,1010.7,8.521739,19.5,10.140958545454543,74.9375,0.04375,56.90277783333334,228.91309542857144,2.784523857142857
2016-02-29,6,19,68,0.5577960000000001,1010.4229168333331,13.875040166666665,30.0,12.945833272727272,71.8125,0.125155,58.951389,189.5499998571429,2.4642857142857144
2016-03-01,6,19,76,0.527747,1009.2013888333332,13.405566333333333,38.333333333333336,16.86645525,66.41666649999999,0.1041665,63.11805533333333,148.76666657142854,2.352381142857143
2016-03-02,6,19,85,0.5364143333333334,1007.8180555,12.979809,37.333333333333336,20.268939363636363,68.22916649999999,0.297826,61.333333333333336,163.0869047142857,2.9071427142857145
2016-03-03,6,19,54,0.4274298333333333,1007.7881945,7.923345166666666,22.33333333333333,8.032971,69.229167,0.0447204999999999,59.95643916666666,240.47321442857145,3.309524
2016-03-04,6,19,76,0.4437415,1005.4319443333334,8.580435,36.333333333333336,18.22532053846154,72.25,0.1885089999999999,61.63333300000001,151.92083328571428,2.882738285714286
2016-03-05,6,19,56,0.4113914999999999,1002.4270833333334,3.7063615,7.333333333333333,7.609050545454545,85.72916649999999,0.0020835,60.725,125.76964285714288,5.593452285714285
2016-03-06,6,19,42,0.3877063333333333,1003.4694445,3.650145,7.666666666666667,4.289881,65.520833,0.0,57.2,216.707738,4.659523714285713
2016-03-07,6,19,40,0.4081806666666667,999.7824561666666,5.467690833333333,6.0,3.0853411666666664,80.0,0.0,49.28703716666666,199.73071425,4.207412375
2016-03-08,6,19,51,0.4615523333333333,1007.9020835,9.578260833333331,8.666666666666666,6.745718,72.9375,0.0,53.388889,208.644270875,2.229166625
2016-03-09,6,19,67,0.5545976666666667,1009.0083333333332,11.248169166666663,26.0,13.193955727272726,72.14583350000001,0.126708,56.88888883333333,142.030729125,2.554687625
2016-03-10,6,19,63,0.5003961666666666,1005.9575,8.123913166666666,16.333333333333332,11.254861083333331,66.75,0.1083335,62.77916666666667,146.0265625,2.96947925
2016-03-11,6,19,52,0.4555486666666666,1001.3466666,8.733313,13.0,6.970833333333333,79.020833,0.0158385,53.75,139.75654771428572,3.482142714285714
2016-03-12,6,19,37,0.6724289999999999,1010.2125,7.9613735,6.666666666666667,4.940277777777777,77.97916649999999,0.0,52.141666400000005,132.725,1.6720238571428572
2016-03-13,6,19,46,0.5183714,1008.7175002,4.1092495,7.0,5.694005181818182,82.70833350000001,0.0,54.258333400000005,122.21904757142856,3.95
2016-03-14,6,19,39,0.4509366666666667,1011.1163996666668,6.046497333333334,5.333333333333333,2.3020651,73.3125,0.0,57.048077166666666,260.034535125,5.8227965
2016-03-15,6,19,43,0.4653726666666666,1011.4826386666668,8.563285166666667,10.666666666666666,5.331840083333334,72.45833350000001,0.0208334999999999,54.40277783333334,266.885937625,3.31354175
2016-03-16,6,19,55,0.5296438333333334,1007.39476,12.261209,17.333333333333332,7.771056090909091,68.20833350000001,0.16118,58.00694433333334,203.145994375,2.626448875
2016-03-17,6,19,66,0.584317,1003.1558081666668,12.313760833333331,21.5,11.367635166666666,71.25947,0.13125,61.775883666666665,165.6139205,2.10288825
2016-03-18,6,19,60,0.5671701666666666,1003.40625,10.218116166666666,17.5,10.175437833333334,68.89583350000001,0.090683,63.90972216666666,179.503646,2.447916625
2016-03-19,6,19,61,0.5483358333333334,1005.0534721666668,8.632641333333334,21.166666666666668,10.185256384615384,69.25,0.0770835,64.4166665,181.220312625,2.382291625
2016-03-20,6,19,47,0.4716363333333333,1006.4937501666668,4.6582345,10.666666666666666,4.969318181818182,69.35416649999999,0.0791665,64.23611116666667,233.022395875,2.865625
2016-03-21,6,19,43,0.4444281666666667,1008.1652778333332,4.743421333333333,10.333333333333334,4.3536066363636365,75.77083350000001,0.0,59.325,234.991041625,3.932291625
2016-03-22,6,19,41,0.326382,1010.7951388333336,4.9969763333333335,8.5,3.4370265,58.6875,0.0,55.17361116666667,300.206249875,7.1625
2016-03-23,6,19,50,0.204492,1013.8715276666668,8.175461,11.0,5.603200444444444,64.770833,0.1223605,54.88194466666666,215.25643125,3.457246125
2016-03-24,6,19,56,0.2584721666666666,1011.3270835,9.788405833333334,17.0,7.379166666666666,65.2916665,0.1125,59.027777500000006,230.07864575,3.1625
2016-03-25,6,19,55,0.1984553333333333,1004.9388888333332,7.31332,19.25,7.153142083333333,66.6875,0.1201865,60.8194445,238.1791665,3.590104125
2016-03-26,6,19,57,0.2013328333333333,1003.4736111666668,7.631659999999999,16.0,8.56388888888889,65.125,0.1729165,61.66666683333333,234.953125125,3.1640625
2016-03-27,6,19,52,0.2161063333333333,1005.0666668333332,5.7202174,18.0,7.880092555555556,61.2083335,0.0020835,63.17361116666667,219.341666625,3.431771
2016-03-28,6,19,44,0.1646743333333333,1001.25,4.7508496,15.0,3.876894,50.104166500000005,0.0,54.395833333333336,294.506771,6.59739575
2016-03-29,6,19,41,0.2047271666666666,1000.9416666666666,9.0366402,16.0,4.470833300000001,55.9375,0.0,53.09027799999999,206.949003625,3.05371375
2016-03-30,6,19,43,0.2244671666666666,1004.2979165,8.2783022,16.0,4.814393909090909,53.5625,0.0270835,56.43749983333333,208.825000125,2.806250125
2016-03-31,6,19,49,0.2458003333333333,1007.6472225,7.1091596,25.4,6.591025692307692,54.375,0.0,60.65277783333334,233.91458325,3.053125
2016-04-01,6,19,54,0.2157131666666666,1009.421131,9.4491304,25.0,7.4300488,55.541667,0.0,63.52777783333334,230.223065375,2.41860125
2016-04-02,6,19,64,0.2491358333333333,1008.1775,7.937612799999999,26.5,10.018055555555556,58.041666500000005,0.0,66.5083336,225.534524,2.2113094285714285
2016-04-03,6,19,74,0.22983375,1005.9916668,5.250068799999999,23.0,9.032954545454546,56.625,0.0,67.8,242.45654757142856,2.8660714285714284
2016-04-04,6,19,47,0.1696268333333333,1009.9726011666668,6.6496008,17.0,5.781481444444444,55.770833,0.0145835,66.859217,290.267424125,4.526988625
2016-04-05,6,19,67,0.25677775,1010.2191666666668,8.8712688,25.0,9.697995666666666,59.1875,0.0,66.96249999999999,249.68166675,3.296874875
2016-04-06,6,19,133,0.3035686666666666,1007.5715276666666,12.2438166,44.0,14.162979,56.5833335,0.235,70.40277766666667,184.865625125,2.26197925
2016-04-07,6,19,87,0.2235935,1001.9229166666668,8.2631884,44.0,14.8389102,53.291666500000005,0.4285715,69.38888883333333,208.84270825,3.23125
2016-04-08,6,19,62,0.1868113333333333,1000.8208333333332,8.6186956,36.66666666666666,12.519444555555555,72.645833,0.530124,63.95138883333333,192.97083325,3.352083375
2016-04-09,6,19,31,0.1555706666666666,1001.8430555,2.8953244,2.333333333333333,2.2193181818181817,79.20833350000001,0.0,60.833333333333336,221.38645825,3.903125
2016-04-10,6,19,36,0.1415713333333333,1002.1444445,2.433314,3.0,2.480026333333333,74.625,0.002174,61.28472233333333,282.6796875,3.82708325
2016-04-11,6,19,51,0.1556275,1007.4944445,4.934589833333333,8.666666666666666,5.778099888888889,73.41666649999999,0.0496895,62.72916683333333,276.332291625,2.843749875
2016-04-12,6,19,58,0.1654758333333333,1010.1076388333332,5.57537,16.2,8.3340613,71.55978266666666,0.0979164999999999,62.731159428571424,296.67760425,4.464583375
2016-04-13,6,19,52,0.1659691666666666,1009.5083333333332,5.216983666666667,16.25,6.531068899999999,59.477778,0.095,61.40595242857143,297.076562625,4.2359375
2016-04-14,6,19,47,0.1674106666666666,1007.1854165,4.9054348333333335,21.33333333333333,6.34,55.76944433333333,0.0583335,59.616666571428574,296.832812625,7.37604175
2016-04-15,6,19,44,0.1635568333333333,1006.6527778333332,5.393463666666666,20.33333333333333,4.163461538461538,54.38750033333333,0.1447205,58.87916657142858,276.052083375,6.55312475
2016-04-16,6,19,74,0.2118748333333333,1007.7784723333332,7.650757666666667,24.666666666666668,8.6625,50.052778,0.6125,64.05357142857143,181.660416625,2.783333375
2016-04-17,6,19,84,0.2252886666666666,1006.036111,7.491304333333333,19.33333333333333,8.313521000000001,43.37500033333333,0.780435,70.1994047142857,140.72500012499998,2.59947925
2016-04-18,6,19,108,0.2558328333333333,1005.81875,10.3573035,28.666666666666668,8.236154285714287,39.954166666666666,0.6481365,73.26845242857144,199.342708375,2.75260425
2016-04-19,6,19,115,0.2282556666666666,1003.1659723333332,8.822498166666668,33.0,9.9296875,41.947222333333336,1.2604165,72.11924614285714,191.745486125,2.957812375
2016-04-20,6,19,119,0.2059311666666666,1001.9402778333332,9.824765833333332,30.33333333333333,8.65989575,39.473611,0.943789,71.76071428571429,177.32708325,2.6059895
2016-04-21,6,19,84,0.1657448333333333,1000.8902778333332,6.078559333333334,24.666666666666668,5.169791583333333,51.01111133333333,0.60625,68.19880957142857,225.314583375,3.578645875
2016-04-22,6,19,45,0.1753735,1003.7569446666666,5.2815035,22.33333333333333,3.1707955,68.30972233333334,0.1590065,61.34285728571428,242.819271,5.416666625
2016-04-23,6,19,54,0.2023655,1009.6256945,3.6756116666666654,8.333333333333334,2.923148111111111,60.49583333333334,0.06875,59.92797614285714,304.590624875,4.74375
2016-04-24,6,19,44,0.1905771666666667,1004.2472223333334,2.939565333333333,17.5,4.465909090909091,59.69027766666667,0.058385,61.14821428571429,302.428125,5.671874875
2016-04-25,6,19,46,0.1582221666666666,1003.8812501666666,4.492966333333333,20.33333333333333,3.870833222222222,47.10416666666666,0.03125,57.555357,303.9166665,6.635937625
2016-04-26,6,19,48,0.1778193333333333,1005.6430555,6.8307245,22.33333333333333,5.777335,48.53888866666667,0.2291665,60.408333142857146,250.798958375,3.720833375
2016-04-27,6,19,50,0.1655836666666666,1001.7807366666666,4.0127305,18.0,5.147397818181818,56.80555533333334,0.137879,58.32399085714285,295.356884125,5.029279875
2016-04-28,6,19,52,0.18284,1001.69375,7.740036166666667,15.333333333333334,7.299396111111111,66.23055566666666,0.0729165,58.73154757142857,175.5265625,2.747395875
2016-04-29,6,19,58,0.1893015,1002.9993053333334,5.969352333333333,25.0,7.5166666666666675,51.97638866666667,0.52795,65.32678571428572,210.125520875,4.153125
2016-04-30,6,19,54,0.1795858333333333,999.2118055,5.197946333333333,19.5,5.85839375,52.90833333333333,0.4041665,64.88392842857142,215.75677075,4.147916625
2016-05-01,6,19,58,0.1806728333333333,1000.6499998333334,3.977807833333333,20.666666666666668,7.138888888888889,44.10694466666666,0.502174,70.35119028571428,142.83437487499998,3.456250125
2016-05-02,6,19,80,0.1981195,1004.0895833333334,8.605181166666666,21.666666666666668,5.57864575,40.56527766666667,0.562422,72.98630957142858,217.703124875,2.81510425
2016-05-03,6,19,90,0.2470385,1002.7277776666666,9.939096,31.0,8.593402750000001,46.084722,1.1,73.142857,207.829687375,2.995312625
2016-05-04,6,19,61,0.2285133333333333,999.4055556666668,8.568949166666668,32.0,7.881801727272728,54.906944333333335,0.9223605,70.28869057142857,248.689583375,3.726041625
2016-05-05,6,19,41,0.1606558333333333,1000.5756945,4.234290833333334,18.5,5.935976272727273,62.19027766666667,0.0561109999999999,62.215476,232.369791625,3.437500125
2016-05-06,6,19,39,0.1721068333333333,1000.8875,7.668074799999999,10.2,5.217677692307692,79.10833333333333,0.0516665,59.76309542857143,226.175,2.774479125
2016-05-07,6,19,50,0.181493,1003.138889,6.447343599999999,11.666666666666666,6.446693111111111,69.87916666666666,0.1291665,62.16428585714285,241.090625,2.896354125
2016-05-08,6,19,52,0.1907633333333333,1003.3743055,5.4365632,10.333333333333334,6.916666666666667,68.213889,0.067702,64.56071442857143,222.0296875,2.7026042500000003
2016-05-09,6,19,61,0.1830738333333333,1002.3673611666668,7.8321342,17.333333333333332,6.101129818181818,57.572222333333336,0.3841615,70.56309528571428,262.463020875,3.103125
2016-05-10,6,19,67,0.17332,1002.578472,8.309399599999999,23.33333333333333,6.734722222222222,54.10972233333333,0.6708335,71.37321428571428,283.1734375,3.709374875
2016-05-11,6,19,101,0.2040508333333333,1003.7009661666666,8.8968116,26.0,7.977596666666667,48.019444666666665,0.902795,75.55952357142857,247.25996375,3.225996375
2016-05-12,6,19,140,0.2293946666666666,1000.554197,10.3194468,35.25,10.2461805,45.14583366666667,1.6437499999999998,78.52937371428571,253.542471625,3.242992375
2016-05-13,6,19,126,0.2207065,1002.1715276666667,8.721987799999999,47.0,10.212198,51.401389,1.2492425,74.572619,277.441145875,4.9354165000000005
2016-05-14,6,19,45,0.154941,1004.2944445,3.680692,16.0,2.95864575,50.83369566666666,0.19,67.70916142857143,310.320139,6.043923625
2016-05-15,6,19,45,0.1578946666666666,1002.4041666666668,3.4150002,10.666666666666666,1.925,53.790278,0.206818,68.45178571428572,301.588903875,5.83177075
2016-05-16,6,19,47,0.1647135,1001.4013888333332,6.0889856,28.33333333333333,3.3394644,48.822222333333336,0.4180125,70.81666657142857,298.412500125,4.907812375
2016-05-17,6,19,71,0.2113738333333333,1001.0444443333332,12.160869600000002,30.0,4.980434818181819,43.66944433333333,0.85625,75.370238,226.981249875,3.044791625
2016-05-18,6,19,84,0.2197633333333333,1001.8194443333332,10.056003333333331,31.6,5.852305727272727,36.89861133333333,0.8524845,79.767857,221.3270835,3.567708375
2016-05-19,6,19,74,0.186244,997.8277778333332,7.246417166666667,39.0,6.8580918888888895,38.234722,0.5458335,74.72023814285714,246.38229175,5.209374875
2016-05-20,6,19,44,0.1671633333333333,999.6527778333332,4.214445666666666,21.5,3.8358299,43.28611133333334,0.0833335,61.39642871428571,292.573958375,5.3677085
2016-05-21,6,19,42,0.1607681666666666,1005.1902778333332,3.4692905,17.0,2.360897384615385,52.04444466666666,0.1624999999999999,59.92738071428572,276.5828125,4.5203125
2016-05-22,6,19,44,0.161029,1006.3458331666666,3.421867,9.666666666666666,2.603409181818182,52.10416666666666,0.267702,62.46607142857143,288.4109375,4.35364575
2016-05-23,6,19,45,0.1678986666666666,1001.9159723333332,4.8016103333333335,26.33333333333333,3.869697,50.58055566666667,0.304348,64.18035714285715,290.96875012500004,4.943229125
2016-05-24,6,19,37,0.1569076666666666,1003.0180556666668,4.7910778333333335,19.0,2.4961309285714286,53.63333333333333,0.29375,65.34226185714286,285.046354125,4.561458375
2016-05-25,6,19,44,0.1285985,1007.0006945,4.757839166666667,26.0,5.040151545454545,62.09166666666667,0.2388199999999999,65.04781757142857,249.839236125,4.465277625
2016-05-26,6,19,49,0.1458996666666666,1005.8493055,6.306216666666667,27.33333333333333,5.171788545454546,52.84722233333333,0.4625,69.2375,282.4453125,3.590624875
2016-05-27,6,19,74,0.171476,1000.8708333333334,8.229710166666667,30.33333333333333,8.03205123076923,45.50555566666666,0.871739,74.67321428571428,278.40052075,4.146354375
2016-05-28,6,19,93,0.172844,998.6756945,6.835424833333334,24.666666666666668,8.017802999999999,40.18472233333333,0.8996895,76.96190471428572,267.06302075,3.9208335
2016-05-29,6,19,101,0.1907704999999999,1001.4006945,5.643478166666667,27.33333333333333,9.584091,38.01527766666667,0.9869565,78.44523814285715,264.35729175,4.5833333750000005
2016-05-30,6,19,101,0.1840361666666666,1001.9493055,6.1431561666666665,32.0,10.331310333333333,40.75555533333333,1.045963,79.30595242857143,267.35052087500003,4.072395875
2016-05-31,6,19,115,0.2167339999999999,998.9555555,9.7065375,39.66666666666666,9.864377454545457,38.14027766666667,1.3979165,83.11964285714285,241.8953125,3.51145825
2016-06-01,6,19,129,0.2202073333333333,999.2534723333332,9.146709,41.333333333333336,9.164394,34.44305533333334,1.487578,85.80238085714286,221.48333325,3.78958325
2016-06-02,6,19,140,0.191238,1002.5444445,10.0381555,47.66666666666666,9.328381666666669,34.00555566666666,1.5892855,83.69285714285715,246.183854125,3.900520875
2016-06-03,6,19,154,0.2422126666666666,1002.9743055,12.336715,48.333333333333336,10.635763833333334,35.45694433333333,1.9590065,84.71964285714286,231.4765625,3.238020875
2016-06-04,6,19,164,0.24875,1000.4729166666666,9.9972415,41.0,11.174621181818182,32.480555333333335,1.9645835,86.8720237142857,212.528645875,3.34270825
2016-06-05,6,19,147,0.2309366666666666,998.3333331666666,7.232770666666667,35.8,9.796726285714286,36.763889,1.33882,84.26666671428572,266.784895875,4.2791665
2016-06-06,6,19,126,0.2121921666666666,996.5097223333332,9.456008,34.0,7.86035625,35.93333333333334,1.0006215,83.72738114285714,262.8333335,3.941145875
2016-06-07,6,19,105,0.1902061666666666,998.8659721666668,7.53438,52.333333333333336,7.574456545454546,42.763889,0.9770835,82.9380952857143,290.7953125,5.266146
2016-06-08,6,19,87,0.1811279999999999,1000.2715276666668,7.1868595,52.66666666666666,7.680016615384615,43.30972233333333,0.8453415,78.23928557142857,298.92864575,5.171875125
2016-06-09,6,19,93,0.1790923333333333,1000.8402778333334,8.103072666666668,37.333333333333336,5.279166727272727,39.708333333333336,0.7375,75.82619057142857,287.45572925,4.23541675
2016-06-10,6,19,54,0.1816593333333333,1001.9916668333334,7.450038666666667,43.0,5.119268818181818,40.01944433333333,0.630124,74.47321442857142,296.203124875,4.886458125
2016-06-11,6,19,67,0.192813,1001.11875,6.6182785,33.6,6.078567461538461,41.822222,0.9875,71.89166642857143,290.027083375,4.94583325
2016-06-12,6,19,74,0.194953,1004.1666666666666,5.774206499999999,25.33333333333333,6.990909090909091,50.463889,0.622981,74.45059528571429,205.828124875,3.41197925
2016-06-13,6,19,90,0.1966203333333333,1005.237802,6.537505499999999,35.333333333333336,7.645833454545454,44.205797,1.2492424999999998,75.57797614285714,243.7703805,4.307495375
2016-06-14,6,19,71,0.1680763333333333,1003.3277778333332,5.228981833333333,30.666666666666668,4.456675076923077,37.540278,0.4166665,70.10238100000001,300.61614587500003,5.5442708750000005
2016-06-15,6,19,48,0.162971,1004.2111111666668,5.532331,23.0,4.021591,39.55555566666666,0.4295029999999999,65.39107142857144,297.881771,5.787499875
2016-06-16,6,19,49,0.1729268333333333,1007.0958333333332,6.4502515,15.5,2.486347090909091,43.93888866666666,0.5166664999999999,67.27083342857144,274.67239575,3.558854125
2016-06-17,6,19,64,0.1729846666666666,1006.2395833333334,6.640924666666667,22.8,4.469047642857143,45.259722333333336,0.9940995,73.28273785714285,234.337500125,3.23958325
